tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	bonduca	1h4	1h6	2h6	3h6	he8
4000000229	5000000236	sp	8	11	Romanes	NNS	!H*	m EI n z	0	L-L%	6	0	0.27569	0.08688	0.03584	0.16250	0.43908
4000000229	5000000236	sp	8	11	.	.				L-L%	6	0	0.38293	0.09776	0.04274	0.12005	0.35653
4000000229	5000000294	sp	1	1	so	IN		s @U	1	L-L%	5	0	0.32436	0.07036	0.04685	0.20247	0.35596
4000000229	5000000294	sp	1	1	it	PRP		I t	1	L-L%	5	0	0.34291	0.10286	0.07141	0.22525	0.25757
4000000229	5000000294	sp	1	1	seems	VBZ		s i m z	1	L-L%	5	0	0.33763	0.08767	0.08413	0.36332	0.12725
4000000229	5000000294	sp	1	1	.	.				L-L%	5	0	0.12161	0.13562	0.17748	0.35787	0.20742
4000000229	5000000294	sp	2	1	A	DT		@	0	L-L%	6	0	0.05319	0.09296	0.06845	0.51117	0.27423
4000000229	5000000294	sp	2	1	man	NN	L+H*	m { n	1	L-L%	6	0	0.05575	0.09405	0.03978	0.40726	0.40317
4000000229	5000000294	sp	2	1	would	MD		w U d	1	L-L%	6	0	0.07525	0.17076	0.07533	0.36692	0.31175
4000000229	5000000294	sp	2	1	shame	VB	L+H*	S EI m	1	L-L%	6	0	0.07165	0.20647	0.07590	0.33453	0.31144
4000000229	5000000294	sp	2	1	to	TO		t u	1	L-L%	6	0	0.10377	0.14129	0.11901	0.11878	0.51716
4000000229	5000000294	sp	2	1	talk	VB	!H*	t O k	1	L-L%	6	0	0.12685	0.25876	0.17317	0.18335	0.25787
4000000229	5000000294	sp	2	1	so	RB		s @U	1	L-L%	6	0	0.25091	0.21258	0.11925	0.12786	0.28940
4000000229	5000000294	sp	2	1	.	.				L-L%	6	0	0.12712	0.14012	0.08568	0.29298	0.35410
4000000229	5000000305	sp	1	1	who's	WP		h u	1	L-L%	5	0	0.15086	0.09016	0.14793	0.26608	0.34498
4000000229	5000000305	sp	1	1	who's	VBZ		z	0	L-L%	5	0	0.19640	0.14210	0.12920	0.23291	0.29939
4000000229	5000000305	sp	1	1	that	DT		D { t	1	L-L%	5	0	0.24197	0.15911	0.20418	0.19642	0.19832
4000000229	5000000305	sp	1	1	?	.				L-L%	5	0	0.23794	0.17550	0.24909	0.18495	0.15252
4000000229	5000000313	sp	1	1	i.	NN	!H*	AI	1	L-L%	5	0	0.15188	0.18391	0.36698	0.22149	0.07574
4000000229	5000000313	sp	1	1	i.	.				L-L%	5	0	0.12380	0.21351	0.46123	0.14573	0.05573
4000000229	5000000320	sp	1	1	cousin	NN	H*	k V	1	H-L%	4	0	0.09576	0.14545	0.57502	0.12870	0.05508
4000000229	5000000320	sp	1	1	cousin	NN	H*	z @ n	0	H-L%	4	0	0.11288	0.32330	0.34793	0.15207	0.06382
4000000229	5000000320	sp	1	1	,	,				H-L%	4	0	0.02257	0.40985	0.36820	0.14830	0.05107
4000000229	5000000320	sp	1	2	do	VBP		d u	1	H-H%	5	0	0.03637	0.46305	0.23638	0.15592	0.10828
4000000229	5000000320	sp	1	2	you	PRP		j u	1	H-H%	5	0	0.06204	0.41734	0.12274	0.12133	0.27655
4000000229	5000000320	sp	1	2	grieve	VB	H*	g r i v	1	H-H%	5	0	0.20095	0.24307	0.11768	0.17635	0.26195
4000000229	5000000320	sp	1	2	my	PRP$		m AI	1	H-H%	5	0	0.14045	0.14906	0.16292	0.46947	0.07810
4000000229	5000000320	sp	1	2	fortunes	NNS	L*	f O r	1	H-H%	5	0	0.14922	0.54199	0.10243	0.14947	0.05688
4000000229	5000000320	sp	1	2	fortunes	NNS	L*	tS @ n z	0	H-H%	5	0	0.25415	0.24598	0.15184	0.26434	0.08368
4000000229	5000000320	sp	1	2	?	.				H-H%	5	0	0.33477	0.11966	0.12404	0.31316	0.10837
4000000229	5000000327	sp	1	1	no	DT		n @U	1	H-L%	4	0	0.37343	0.15642	0.13083	0.21292	0.12640
4000000229	5000000327	sp	1	1	,	,				H-L%	4	0	0.34402	0.34621	0.13161	0.14227	0.03588
4000000229	5000000327	sp	1	2	Bonduca	NNP	L+H*	b A n	1	H-L%	4	0	0.02193	0.56399	0.28895	0.10996	0.01517
4000000229	5000000327	sp	1	2	Bonduca	NNP	L+H*	d u	0	H-L%	4	0	0.02147	0.50138	0.23263	0.22577	0.01874
4000000229	5000000327	sp	1	2	Bonduca	NNP	L+H*	k @	0	H-L%	4	0	0.08994	0.46356	0.16618	0.22450	0.05581
4000000229	5000000327	sp	1	2	,	,				H-L%	4	0	0.14744	0.27980	0.26792	0.19683	0.10801
4000000229	5000000327	sp	1	3	if	IN		I f	1	H-L%	4	0	0.16521	0.11096	0.24150	0.22236	0.25997
4000000229	5000000327	sp	1	3	I	PRP		AI	1	H-L%	4	0	0.15658	0.16176	0.24637	0.22193	0.21335
4000000229	5000000327	sp	1	3	grieve	VBP		g r i v	1	H-L%	4	0	0.13769	0.20683	0.25140	0.20177	0.20230
4000000229	5000000327	sp	1	3	,	,				H-L%	4	0	0.16068	0.21390	0.23314	0.21971	0.17256
4000000229	5000000327	sp	1	4	tis	NN	L+H*	t i z	1	H-L%	4	0	0.19609	0.20490	0.21612	0.15856	0.22433
4000000229	5000000327	sp	1	4	the	DT		D @	0	H-L%	4	0	0.19872	0.19177	0.19048	0.15516	0.26387
4000000229	5000000327	sp	1	4	bearing	NN	L+H*	b E	1	H-L%	4	0	0.16969	0.24385	0.15107	0.13867	0.29672
4000000229	5000000327	sp	1	4	bearing	NN	L+H*	r I N	0	H-L%	4	0	0.14600	0.29698	0.13143	0.15052	0.27508
4000000229	5000000327	sp	1	4	of	IN		V v	1	H-L%	4	0	0.13119	0.26875	0.11323	0.11907	0.36776
4000000229	5000000327	sp	1	4	your	PRP$		j O r	1	H-L%	4	0	0.13822	0.18844	0.11830	0.11794	0.43710
4000000229	5000000327	sp	1	4	fortunes	NNS	L+H*	f O r	1	H-L%	4	0	0.19019	0.12731	0.13113	0.14459	0.40677
4000000229	5000000327	sp	1	4	fortunes	NNS	L+H*	tS @ n z	0	H-L%	4	0	0.23966	0.12906	0.10560	0.17878	0.34691
4000000229	5000000327	sp	1	4	;	:				H-L%	4	0	0.22636	0.19954	0.10765	0.18329	0.28316
4000000229	5000000327	sp	1	5	you	PRP		j u	1	H-L%	4	0	0.18060	0.17258	0.10943	0.21225	0.32514
4000000229	5000000327	sp	1	5	put	VBD	L+H*	p U t	1	H-L%	4	0	0.15275	0.14431	0.12980	0.23001	0.34312
4000000229	5000000327	sp	1	5	too	RB		t u	1	H-L%	4	0	0.17643	0.16655	0.14687	0.18359	0.32656
4000000229	5000000327	sp	1	5	much	JJ	L+H*	m V tS	1	H-L%	4	0	0.16133	0.16436	0.15801	0.14540	0.37090
4000000229	5000000327	sp	1	5	winde	NN	L+H*	w I n d	1	H-L%	4	0	0.13091	0.15124	0.17049	0.12229	0.42507
4000000229	5000000327	sp	1	5	to	TO		t u	1	H-L%	4	0	0.15494	0.09584	0.14077	0.20441	0.40404
4000000229	5000000327	sp	1	5	your	PRP$		j O r	1	H-L%	4	0	0.16603	0.10772	0.17560	0.21261	0.33805
4000000229	5000000327	sp	1	5	sail	NN	L+H*	s EI l	1	H-L%	4	0	0.10865	0.06400	0.22386	0.21206	0.39143
4000000229	5000000327	sp	1	5	:	:				H-L%	4	0	0.14748	0.10304	0.15954	0.18739	0.40256
4000000229	5000000327	sp	1	6	discretion	NN	L+H*	d I s	0	H-L%	4	0	0.22127	0.12609	0.12386	0.23304	0.29575
4000000229	5000000327	sp	1	6	discretion	NN	L+H*	k r E	1	H-L%	4	0	0.18594	0.12878	0.11285	0.34292	0.22950
4000000229	5000000327	sp	1	6	discretion	NN	L+H*	S @ n	0	H-L%	4	0	0.19174	0.19452	0.10087	0.25679	0.25608
4000000229	5000000327	sp	1	6	and	CC		{ n d	1	H-L%	4	0	0.29629	0.14786	0.15918	0.20714	0.18954
4000000229	5000000327	sp	1	6	hardie	VB	L+H*	h A r	1	H-L%	4	0	0.39852	0.20567	0.11777	0.14284	0.13519
4000000229	5000000327	sp	1	6	hardie	VB	L+H*	d i	0	H-L%	4	0	0.23176	0.24760	0.10746	0.22412	0.18905
4000000229	5000000327	sp	1	6	valour	NN	L+H*	v EI l r	1	H-L%	4	0	0.28430	0.25242	0.08756	0.24150	0.13422
4000000229	5000000327	sp	1	6	art	NN	L+H*	A r t	1	H-L%	4	0	0.23858	0.16999	0.14007	0.26672	0.18463
4000000229	5000000327	sp	1	6	the	DT		D @	0	H-L%	4	0	0.28443	0.19900	0.12427	0.19446	0.19783
4000000229	5000000327	sp	1	6	twins	NNS	L+H*	t w I n z	1	H-L%	4	0	0.28634	0.24029	0.11858	0.14758	0.20722
4000000229	5000000327	sp	1	6	of	IN		V v	1	H-L%	4	0	0.16128	0.16351	0.14505	0.13762	0.39255
4000000229	5000000327	sp	1	6	honour	NN	L+H*	A	1	H-L%	4	0	0.16710	0.09306	0.12706	0.14930	0.46348
4000000229	5000000327	sp	1	6	honour	NN	L+H*	n r=	0	H-L%	4	0	0.14649	0.15527	0.12702	0.15561	0.41561
4000000229	5000000327	sp	1	6	,	,				H-L%	4	0	0.13356	0.16865	0.11115	0.16539	0.42125
4000000229	5000000327	sp	1	7	and	CC		{ n d	1	H-L%	4	0	0.14456	0.12402	0.14129	0.15864	0.43150
4000000229	5000000327	sp	1	7	nurs'd	NNS	L+H*	n r= z	1	H-L%	4	0	0.15209	0.12620	0.12948	0.14778	0.44445
4000000229	5000000327	sp	1	7	nurs'd	MD		d	0	H-L%	4	0	0.19978	0.12641	0.14325	0.13850	0.39207
4000000229	5000000327	sp	1	7	together	RB		t @	0	H-L%	4	0	0.20610	0.07440	0.19236	0.11632	0.41081
4000000229	5000000327	sp	1	7	together	RB		g E	1	H-L%	4	0	0.25728	0.10440	0.14630	0.15674	0.33528
4000000229	5000000327	sp	1	7	together	RB		D r=	0	H-L%	4	0	0.23560	0.11746	0.12588	0.15629	0.36477
4000000229	5000000327	sp	1	7	,	,				H-L%	4	0	0.20034	0.08814	0.10851	0.12916	0.47385
4000000229	5000000327	sp	1	8	make	VB	L+H*	m EI k	1	H-L%	4	0	0.14903	0.13914	0.12842	0.13469	0.44872
4000000229	5000000327	sp	1	8	a	DT		@	0	H-L%	4	0	0.10903	0.14821	0.09622	0.11591	0.53063
4000000229	5000000327	sp	1	8	conquerour	NN	L+H*	k A N	1	H-L%	4	0	0.14337	0.10131	0.14714	0.14597	0.46222
4000000229	5000000327	sp	1	8	conquerour	NN	L+H*	k r= r	0	H-L%	4	0	0.16497	0.11732	0.11650	0.16555	0.43567
4000000229	5000000327	sp	1	8	:	:				H-L%	4	0	0.31625	0.12131	0.12658	0.16662	0.26924
4000000229	5000000327	sp	1	9	divided	VBN	L+H*	d I	0	H-L%	4	0	0.31611	0.12827	0.13586	0.10014	0.31962
4000000229	5000000327	sp	1	9	divided	VBN	L+H*	v AI	1	H-L%	4	0	0.34692	0.26661	0.08005	0.09347	0.21294
4000000229	5000000327	sp	1	9	divided	VBN	L+H*	d @ d	0	H-L%	4	0	0.21864	0.14451	0.12620	0.26021	0.25044
4000000229	5000000327	sp	1	9	,	,				H-L%	4	0	0.19191	0.04947	0.17532	0.20409	0.37922
4000000229	5000000327	sp	1	10	but	CC		b V t	1	L-L%	5	0	0.07535	0.07350	0.31588	0.21036	0.32490
4000000229	5000000327	sp	1	10	a	DT		@	0	L-L%	5	0	0.04462	0.02131	0.63319	0.08327	0.21761
4000000229	5000000327	sp	1	10	talker	NN	!H*	t O	1	L-L%	5	0	0.15661	0.02980	0.33163	0.20302	0.27893
4000000229	5000000327	sp	1	10	talker	NN	!H*	k r=	0	L-L%	5	0	0.22984	0.04735	0.26001	0.20882	0.25398
4000000229	5000000327	sp	1	10	.	.				L-L%	5	0	0.13320	0.18119	0.22827	0.32309	0.13425
4000000229	5000000327	sp	2	1	T	NNP	L+H*	t i	1	H-L%	4	0	0.16969	0.19045	0.31170	0.23581	0.09235
4000000229	5000000327	sp	2	1	is	VBZ		I z	1	H-L%	4	0	0.17071	0.19249	0.23617	0.25722	0.14341
4000000229	5000000327	sp	2	1	a	DT		@	0	H-L%	4	0	0.16021	0.17863	0.21996	0.31342	0.12779
4000000229	5000000327	sp	2	1	truth	NN	L+H*	t r u T	1	H-L%	4	0	0.16947	0.14942	0.22554	0.34418	0.11138
4000000229	5000000327	sp	2	1	,	,				H-L%	4	0	0.18495	0.19121	0.19964	0.27542	0.14879
4000000229	5000000327	sp	2	2	that	IN		D { t	1	H-L%	4	0	0.14239	0.23348	0.26075	0.21998	0.14339
4000000229	5000000327	sp	2	2	Rome	NNP	L+H*	r @U m	1	H-L%	4	0	0.15000	0.25415	0.25301	0.21996	0.12287
4000000229	5000000327	sp	2	2	has	VBZ		h { z	1	H-L%	4	0	0.21007	0.21376	0.21510	0.19146	0.16962
4000000229	5000000327	sp	2	2	fled	VBN	L+H*	f l E d	1	H-L%	4	0	0.16584	0.19906	0.17080	0.14256	0.32174
4000000229	5000000327	sp	2	2	before	IN		b I	0	H-L%	4	0	0.22192	0.23355	0.17054	0.14088	0.23311
4000000229	5000000327	sp	2	2	before	IN		f O r	1	H-L%	4	0	0.19943	0.32432	0.15405	0.14005	0.18215
4000000229	5000000327	sp	2	2	us	PRP		V s	1	H-L%	4	0	0.21951	0.18035	0.17394	0.19008	0.23611
4000000229	5000000327	sp	2	2	twice	RB		t w AI s	1	H-L%	4	0	0.21602	0.16934	0.20747	0.20323	0.20394
4000000229	5000000327	sp	2	2	,	,				H-L%	4	0	0.20118	0.18823	0.19957	0.25332	0.15770
4000000229	5000000327	sp	2	3	and	CC		{ n d	1	H-L%	4	0	0.17999	0.14216	0.18278	0.35619	0.13887
4000000229	5000000327	sp	2	3	routed	VBD	L+H*	r u	1	H-L%	4	0	0.23033	0.15554	0.20531	0.20109	0.20772
4000000229	5000000327	sp	2	3	routed	VBD	L+H*	t @ d	0	H-L%	4	0	0.24577	0.15096	0.19035	0.22209	0.19084
4000000229	5000000327	sp	2	3	;	:				H-L%	4	0	0.24186	0.13566	0.21512	0.19589	0.21146
4000000229	5000000327	sp	2	4	a	DT		@	0	H-L%	4	0	0.27931	0.17273	0.13814	0.11935	0.29048
4000000229	5000000327	sp	2	4	truth	NN	L+H*	t r u T	1	H-L%	4	0	0.23075	0.21348	0.17643	0.15837	0.22098
4000000229	5000000327	sp	2	4	we	PRP		w i	1	H-L%	4	0	0.23489	0.27030	0.17110	0.14200	0.18172
4000000229	5000000327	sp	2	4	ought	MD		O t	1	H-L%	4	0	0.23457	0.23447	0.18087	0.17488	0.17521
4000000229	5000000327	sp	2	4	to	TO		t u	1	H-L%	4	0	0.22297	0.15617	0.16183	0.24081	0.21821
4000000229	5000000327	sp	2	4	crown	NN	L+H*	k r aU n	1	H-L%	4	0	0.22090	0.15338	0.16778	0.24677	0.21117
4000000229	5000000327	sp	2	4	the	DT		D @	0	H-L%	4	0	0.24700	0.14125	0.17431	0.15353	0.28391
4000000229	5000000327	sp	2	4	gods	NNS	L+H*	g A d z	1	H-L%	4	0	0.25936	0.12827	0.19854	0.16338	0.25046
4000000229	5000000327	sp	2	4	for	IN		f O r	1	H-L%	4	0	0.19484	0.13527	0.17041	0.25422	0.24526
4000000229	5000000327	sp	2	4	,	,				H-L%	4	0	0.14736	0.10388	0.14337	0.24328	0.36212
4000000229	5000000327	sp	2	5	lady	NN	L+H*	l EI	1	H-L%	4	0	0.12996	0.07445	0.10842	0.47440	0.21277
4000000229	5000000327	sp	2	5	lady	NN	L+H*	d i	0	H-L%	4	0	0.09910	0.06774	0.17489	0.50167	0.15660
4000000229	5000000327	sp	2	5	,	,				H-L%	4	0	0.13215	0.09810	0.22465	0.23744	0.30767
4000000229	5000000327	sp	2	6	and	CC		{ n d	1	L-L%	5	0	0.11107	0.09950	0.33379	0.19389	0.26175
4000000229	5000000327	sp	2	6	not	RB		n A t	1	L-L%	5	0	0.09506	0.05931	0.52859	0.07375	0.24329
4000000229	5000000327	sp	2	6	our	PRP$		aU	1	L-L%	5	0	0.20874	0.09310	0.41467	0.17947	0.10403
4000000229	5000000327	sp	2	6	our	PRP$		r=	0	L-L%	5	0	0.23193	0.06896	0.12306	0.50561	0.07044
4000000229	5000000327	sp	2	6	tongues	NNS	!H*	t V N z	1	L-L%	5	0	0.17778	0.13005	0.15578	0.45500	0.08139
4000000229	5000000327	sp	2	6	.	.				L-L%	5	0	0.13996	0.10523	0.10359	0.54507	0.10615
4000000229	5000000327	sp	3	1	A	DT		@	0	H-L%	4	0	0.11107	0.19825	0.16397	0.41810	0.10860
4000000229	5000000327	sp	3	1	truth	NN	L+H*	t r u T	1	H-L%	4	0	0.11916	0.12746	0.17327	0.38724	0.19288
4000000229	5000000327	sp	3	1	is	VBZ		I z	1	H-L%	4	0	0.18376	0.16942	0.19366	0.22824	0.22492
4000000229	5000000327	sp	3	1	none	NN	L+H*	n V n	1	H-L%	4	0	0.13097	0.14327	0.26635	0.22258	0.23682
4000000229	5000000327	sp	3	1	of	IN		V v	1	H-L%	4	0	0.19293	0.14188	0.21312	0.29142	0.16065
4000000229	5000000327	sp	3	1	ours	JJ	L+H*	aU	1	H-L%	4	0	0.20190	0.14127	0.19825	0.25242	0.20616
4000000229	5000000327	sp	3	1	ours	JJ	L+H*	r= z	0	H-L%	4	0	0.13277	0.16997	0.23423	0.20774	0.25528
4000000229	5000000327	sp	3	1	,	,				H-L%	4	0	0.13771	0.17080	0.23874	0.19828	0.25446
4000000229	5000000327	sp	3	2	nor	CC		n O r	1	H-L%	4	0	0.18296	0.15297	0.19746	0.20873	0.25788
4000000229	5000000327	sp	3	2	in	IN		I n	1	H-L%	4	0	0.15490	0.15019	0.19330	0.25371	0.24790
4000000229	5000000327	sp	3	2	our	PRP$		aU	1	H-L%	4	0	0.13316	0.13543	0.18491	0.31585	0.23064
4000000229	5000000327	sp	3	2	our	PRP$		r=	0	H-L%	4	0	0.16805	0.11819	0.17726	0.32550	0.21100
4000000229	5000000327	sp	3	2	ends	NNS	L+H*	E n d z	1	H-L%	4	0	0.21722	0.18440	0.16278	0.23382	0.20179
4000000229	5000000327	sp	3	2	,	,				H-L%	4	0	0.19934	0.19272	0.19408	0.20910	0.20476
4000000229	5000000327	sp	3	3	more	JJR	L+H*	m O r	1	H-L%	4	0	0.16880	0.21347	0.17768	0.18724	0.25281
4000000229	5000000327	sp	3	3	then	RB		D E n	1	H-L%	4	0	0.16240	0.19896	0.11838	0.16291	0.35735
4000000229	5000000327	sp	3	3	the	DT		D @	0	H-L%	4	0	0.14077	0.21997	0.12380	0.19817	0.31730
4000000229	5000000327	sp	3	3	noble	JJ	L+H*	n @U	1	H-L%	4	0	0.13037	0.23939	0.13846	0.11173	0.38004
4000000229	5000000327	sp	3	3	noble	JJ	L+H*	b @ l	0	H-L%	4	0	0.13556	0.17114	0.25702	0.14318	0.29310
4000000229	5000000327	sp	3	3	bearing	NN	L+H*	b E	1	H-L%	4	0	0.16000	0.19467	0.21111	0.07251	0.36171
4000000229	5000000327	sp	3	3	bearing	NN	L+H*	r I N	0	H-L%	4	0	0.15345	0.19601	0.21402	0.06028	0.37624
4000000229	5000000327	sp	3	3	:	:				H-L%	4	0	0.18711	0.19511	0.16934	0.08885	0.35959
4000000229	5000000327	sp	3	4	for	IN		f O r	1	H-L%	4	0	0.26819	0.11796	0.17388	0.12334	0.31662
4000000229	5000000327	sp	3	4	then	RB		D E n	1	H-L%	4	0	0.29116	0.10079	0.17520	0.17144	0.26140
4000000229	5000000327	sp	3	4	it	PRP		I t	1	H-L%	4	0	0.30538	0.11742	0.21690	0.18531	0.17498
4000000229	5000000327	sp	3	4	leaves	VBZ		l i v z	1	H-L%	4	0	0.32315	0.12081	0.22988	0.16233	0.16382
4000000229	5000000327	sp	3	4	to	TO		t u	1	H-L%	4	0	0.29459	0.13501	0.19482	0.17727	0.19830
4000000229	5000000327	sp	3	4	be	VB	L+H*	b i	1	H-L%	4	0	0.29563	0.15438	0.11994	0.22185	0.20820
4000000229	5000000327	sp	3	4	a	DT		@	0	H-L%	4	0	0.19651	0.13695	0.10954	0.19066	0.36634
4000000229	5000000327	sp	3	4	vertue	NN	L+H*	v r=	1	H-L%	4	0	0.25852	0.20751	0.12622	0.19339	0.21436
4000000229	5000000327	sp	3	4	vertue	NN	L+H*	tS u	0	H-L%	4	0	0.23387	0.18689	0.14107	0.25860	0.17956
4000000229	5000000327	sp	3	4	,	,				H-L%	4	0	0.20842	0.13563	0.18835	0.15671	0.31088
4000000229	5000000327	sp	3	5	lady	NN	L+H*	l EI	1	H-L%	4	0	0.40544	0.08123	0.08845	0.14507	0.27981
4000000229	5000000327	sp	3	5	lady	NN	L+H*	d i	0	H-L%	4	0	0.37739	0.08359	0.09000	0.29063	0.15838
4000000229	5000000327	sp	3	5	;	:				H-L%	4	0	0.27955	0.12470	0.11194	0.29446	0.18935
4000000229	5000000327	sp	3	6	and	CC		{ n d	1	H-L%	4	0	0.21242	0.12318	0.22913	0.22800	0.20728
4000000229	5000000327	sp	3	6	we	PRP		w i	1	H-L%	4	0	0.19852	0.08534	0.35829	0.13700	0.22085
4000000229	5000000327	sp	3	6	that	WDT		D { t	1	H-L%	4	0	0.28594	0.15304	0.23005	0.18919	0.14178
4000000229	5000000327	sp	3	6	have	VBP		h { v	1	H-L%	4	0	0.26805	0.17539	0.11695	0.25476	0.18484
4000000229	5000000327	sp	3	6	been	VBN	L+H*	b I n	1	H-L%	4	0	0.17685	0.10937	0.12995	0.27375	0.31008
4000000229	5000000327	sp	3	6	victors	NNS	L+H*	v I k	1	H-L%	4	0	0.22218	0.10416	0.10733	0.25765	0.30868
4000000229	5000000327	sp	3	6	victors	NNS	L+H*	t r= z	0	H-L%	4	0	0.24434	0.10650	0.12704	0.19487	0.32724
4000000229	5000000327	sp	3	6	,	,				H-L%	4	0	0.20994	0.21581	0.13845	0.13569	0.30011
4000000229	5000000327	sp	3	7	beat	VBD	L+H*	b i t	1	H-L%	4	0	0.19964	0.37127	0.16033	0.07811	0.19065
4000000229	5000000327	sp	3	7	our	PRP$		aU	1	H-L%	4	0	0.38847	0.22157	0.14355	0.05350	0.19290
4000000229	5000000327	sp	3	7	our	PRP$		r=	0	H-L%	4	0	0.26175	0.16355	0.30460	0.08851	0.18159
4000000229	5000000327	sp	3	7	selves	NNS	L+H*	s E l v z	1	H-L%	4	0	0.16690	0.17203	0.51429	0.07468	0.07209
4000000229	5000000327	sp	3	7	,	,				H-L%	4	0	0.32201	0.23224	0.23258	0.09958	0.11358
4000000229	5000000327	sp	3	8	when	WRB		w E n	1	L-L%	6	0	0.34249	0.29498	0.09075	0.06360	0.20818
4000000229	5000000327	sp	3	8	we	PRP		w i	1	L-L%	6	0	0.32732	0.26797	0.11210	0.05816	0.23445
4000000229	5000000327	sp	3	8	insult	NN	L+H*	I n	1	L-L%	6	0	0.29942	0.35533	0.12555	0.02423	0.19546
4000000229	5000000327	sp	3	8	insult	NN	L+H*	s @ l t	0	L-L%	6	0	0.11294	0.48725	0.17156	0.06681	0.16145
4000000229	5000000327	sp	3	8	upon	IN		@	0	L-L%	6	0	0.25003	0.10662	0.05873	0.18990	0.39472
4000000229	5000000327	sp	3	8	upon	IN		p A n	1	L-L%	6	0	0.64273	0.03824	0.02471	0.16788	0.12643
4000000229	5000000327	sp	3	8	our	PRP$		aU	1	L-L%	6	0	0.80455	0.01871	0.00870	0.07636	0.09168
4000000229	5000000327	sp	3	8	our	PRP$		r=	0	L-L%	6	0	0.71037	0.02285	0.00767	0.15637	0.10274
4000000229	5000000327	sp	3	8	honours	NNS	L+H*	A	1	L-L%	6	0	0.37691	0.07651	0.01637	0.19583	0.33437
4000000229	5000000327	sp	3	8	honours	NNS	L+H*	n r= z	0	L-L%	6	0	0.25298	0.06223	0.02681	0.12115	0.53683
4000000229	5000000327	sp	3	8	subject	NN	!H*	s @	0	L-L%	6	0	0.16790	0.55510	0.02705	0.04204	0.20791
4000000229	5000000327	sp	3	8	subject	NN	!H*	b dZ E k t	1	L-L%	6	0	0.17691	0.45158	0.04763	0.06119	0.26269
4000000229	5000000327	sp	3	8	.	.				L-L%	6	0	0.11266	0.38635	0.06707	0.07667	0.35724
4000000229	5000000370	sp	1	1	my	PRP$		m AI	1	H-L%	4	0	0.09655	0.30061	0.12634	0.18260	0.29390
4000000229	5000000370	sp	1	1	valiant	NN	H*	v { l	1	H-L%	4	0	0.07951	0.20521	0.18068	0.23811	0.29650
4000000229	5000000370	sp	1	1	valiant	NN	H*	j @ n t	0	H-L%	4	0	0.10680	0.14460	0.10623	0.25409	0.38828
4000000229	5000000370	sp	1	1	cousin	NN	H*	k V	1	H-L%	4	0	0.06055	0.14601	0.15417	0.21476	0.42451
4000000229	5000000370	sp	1	1	cousin	NN	H*	z @ n	0	H-L%	4	0	0.06819	0.11741	0.16004	0.14373	0.51062
4000000229	5000000370	sp	1	1	,	,				H-L%	4	0	0.04973	0.07532	0.10637	0.20364	0.56494
4000000229	5000000370	sp	1	2	is	VBZ		I z	1	H-L%	4	0	0.07611	0.09377	0.11063	0.22498	0.49451
4000000229	5000000370	sp	1	2	it	PRP		I t	1	H-L%	4	0	0.12614	0.12201	0.15169	0.25779	0.34237
4000000229	5000000370	sp	1	2	foul	JJ	H*	f aU l	1	H-L%	4	0	0.16318	0.12541	0.27351	0.22067	0.21722
4000000229	5000000370	sp	1	2	to	TO		t u	1	H-L%	4	0	0.18762	0.08548	0.33581	0.19987	0.19123
4000000229	5000000370	sp	1	2	say	VB	H*	s EI	1	H-L%	4	0	0.20828	0.12246	0.27006	0.21870	0.18051
4000000229	5000000370	sp	1	2	what	WP		w V t	1	H-L%	4	0	0.21340	0.16549	0.17949	0.19831	0.24331
4000000229	5000000370	sp	1	2	liberty	NN	H*	l I	1	H-L%	4	0	0.15338	0.14298	0.17929	0.34356	0.18079
4000000229	5000000370	sp	1	2	liberty	NN	H*	b r=	0	H-L%	4	0	0.08906	0.08312	0.15779	0.55695	0.11308
4000000229	5000000370	sp	1	2	liberty	NN	H*	t i	0	H-L%	4	0	0.13938	0.17910	0.22047	0.30104	0.16002
4000000229	5000000370	sp	1	2	and	CC		{ n d	1	H-L%	4	0	0.13325	0.15115	0.17505	0.23204	0.30851
4000000229	5000000370	sp	1	2	honour	NN	H*	A	1	H-L%	4	0	0.13210	0.15049	0.21000	0.24806	0.25935
4000000229	5000000370	sp	1	2	honour	NN	H*	n r=	0	H-L%	4	0	0.14071	0.11759	0.14361	0.26041	0.33768
4000000229	5000000370	sp	1	2	bid	NN	H*	b I d	1	H-L%	4	0	0.20266	0.13361	0.14939	0.32940	0.18494
4000000229	5000000370	sp	1	2	us	PRP		V s	1	H-L%	4	0	0.17933	0.16905	0.12544	0.44582	0.08036
4000000229	5000000370	sp	1	2	do	VBP		d u	1	H-L%	4	0	0.11489	0.14442	0.09523	0.59557	0.04989
4000000229	5000000370	sp	1	2	,	,				H-L%	4	0	0.05750	0.16713	0.07829	0.63820	0.05888
4000000229	5000000370	sp	1	3	and	CC		{ n d	1	H-H%	5	0	0.04823	0.15245	0.17596	0.46747	0.15589
4000000229	5000000370	sp	1	3	what	WP		w V t	1	H-H%	5	0	0.07471	0.13019	0.16478	0.38229	0.24804
4000000229	5000000370	sp	1	3	the	DT		D @	0	H-H%	5	0	0.06802	0.14036	0.16326	0.41706	0.21131
4000000229	5000000370	sp	1	3	gods	NNS	L*	g A d z	1	H-H%	5	0	0.07010	0.26185	0.17145	0.29688	0.19972
4000000229	5000000370	sp	1	3	allow	VBP		@	0	H-H%	5	0	0.13212	0.08940	0.07568	0.28324	0.41956
